City,month,PM2.5,PM10,NO,NO2,NOx,CO,SO2,O3,Benzene,Toluene,NH3,AQI
Kolkata,2019-03-01,72.31709677419354,133.86258064516127,18.098387096774193,67.84612903225806,85.06903225806451,0.7758064516129033,10.993225806451614,34.33129032258064,7.143225806451613,12.385806451612902,31.23677419354839,157.7741935483871
Kolkata,2019-04-01,42.20399999999999,85.09933333333333,4.728,31.136000000000003,35.85133333333333,0.5016666666666667,6.096,28.733,3.8729999999999998,9.025666666666666,20.669333333333334,86.8
Kolkata,2019-05-01,43.31483870967742,93.25967741935484,3.9303225806451616,15.856129032258066,19.629354838709677,0.47870967741935483,2.1551612903225807,27.21516129032258,3.4441935483870965,9.380967741935484,7.159354838709677,88.54838709677419
Kolkata,2019-06-01,32.212666666666664,60.16433333333334,8.428666666666667,18.375666666666667,24.880666666666666,0.43333333333333335,2.4776666666666665,32.07233333333333,18.264666666666667,13.530666666666667,6.3149999999999995,71.63333333333334
Kolkata,2019-07-01,27.50483870967742,53.11387096774193,8.084838709677419,19.544193548387096,26.63290322580645,0.4848387096774193,5.34516129032258,27.498709677419356,13.66451612903226,9.916451612903227,18.996129032258064,61.935483870967744
Kolkata,2019-08-01,22.899354838709677,39.92612903225807,11.149999999999999,21.02258064516129,30.348387096774193,0.5109677419354839,3.6274193548387097,17.965806451612902,19.857741935483872,10.728064516129033,11.47258064516129,54.064516129032256
Kolkata,2019-09-01,16.154666666666667,33.315333333333335,9.043333333333333,16.712,24.944666666666667,0.4376666666666667,4.131,19.441333333333333,18.180666666666664,16.30933333333333,12.568999999999999,46.36666666666667
Kolkata,2019-10-01,57.56935483870968,96.29451612903226,17.35483870967742,30.003870967741936,46.97032258064516,0.7516129032258064,6.438064516129032,30.469354838709677,20.970322580645163,26.35225806451613,11.682580645161291,125.51612903225806
Kolkata,2019-11-01,87.233,177.93966666666665,52.114333333333335,52.712333333333326,101.80133333333333,1.244,10.525666666666666,36.721,25.28533333333333,38.64366666666667,23.758,204.93333333333334
Kolkata,2019-12-01,91.12258064516129,184.65645161290323,39.44258064516129,48.92741935483871,86.64225806451613,1.182258064516129,13.271935483870967,35.057096774193546,28.057096774193546,37.28064516129032,25.986129032258063,208.90322580645162
Kolkata,2020-01-01,94.27967741935484,183.1648387096774,60.52870967741936,55.29548387096774,111.59903225806453,1.2280645161290322,13.980967741935485,32.780967741935484,32.56967741935484,40.035806451612906,28.633225806451613,216.93548387096774
Kolkata,2020-02-01,84.14241379310346,171.23413793103447,46.11724137931035,60.07586206896552,103.7803448275862,0.8724137931034484,14.952068965517242,39.7351724137931,17.23103448275862,25.85896551724138,28.830000000000002,197.72413793103448
Kolkata,2020-03-01,51.490645161290324,95.39612903225807,13.428387096774193,29.44483870967742,42.72161290322581,0.6854838709677419,11.490322580645161,50.06483870967742,6.4,12.224838709677421,22.570645161290326,122.83870967741936
Kolkata,2020-04-01,24.420666666666666,46.74733333333334,4.402333333333333,10.049666666666667,14.492333333333333,0.38366666666666666,7.9159999999999995,46.572,1.9243333333333332,6.238333333333333,14.32,70.36666666666666
Kolkata,2020-05-01,16.10225806451613,37.91225806451613,3.4967741935483874,7.378064516129032,10.929354838709678,0.3335483870967742,5.644193548387097,33.56483870967742,1.3829032258064515,6.669354838709677,9.51290322580645,53.16129032258065
Kolkata,2020-06-01,13.643,34.760666666666665,4.928666666666667,10.373,14.581666666666667,0.36333333333333334,6.506,25.996333333333332,2.2963333333333336,12.175666666666666,9.661,46.46666666666667
Kolkata,2020-07-01,10.53,31.58,6.25,10.01,16.29,0.3,4.32,15.52,1.82,10.25,12.87,45.0
Lucknow,2017-09-01,73.39200000000001,39.963700714063954,7.998,27.915999999999997,24.562,0.982,6.702,27.268,2.306,3.314,8.074,135.0
Lucknow,2017-10-01,133.5125806451613,40.11430611611301,27.169354838709676,52.153225806451616,49.65548387096774,1.1361290322580644,13.18225806451613,25.455483870967743,2.1938709677419355,3.0390322580645166,15.965806451612902,259.06451612903226
Lucknow,2017-11-01,231.42000000000002,40.36949860291835,34.10266666666667,57.10166666666667,57.594,1.4349999999999998,9.849,48.84733333333334,1.123,1.7206666666666666,49.57899999999999,383.1333333333333
Lucknow,2017-12-01,220.0583870967742,40.62469108972369,34.29129032258064,59.65709677419355,58.56645161290322,1.5338709677419353,10.09483870967742,40.563870967741934,2.2819354838709676,2.770322580645161,51.53354838709677,374.48387096774195
Lucknow,2018-01-01,220.85387096774195,40.88406705991928,26.82677419354839,45.93032258064516,44.10548387096774,1.567741935483871,9.119677419354838,34.990645161290324,2.579032258064516,7.918387096774193,49.660000000000004,377.96774193548384
Lucknow,2018-02-01,163.82392857142855,41.13089257994411,24.21642857142857,36.545,37.07714285714286,1.0167857142857142,13.960714285714285,45.598571428571425,1.1142857142857143,1.32,51.162142857142854,317.7142857142857
Lucknow,2018-03-01,111.30806451612904,41.37771809996895,15.435483870967742,34.64161290322581,36.582258064516125,0.557741935483871,13.182258064516128,47.5658064516129,0.6141935483870967,0.4270967741935484,37.435806451612905,236.48387096774192
